	S3_RG	S3_SG	logFC	logCPM	PValue	FDR
TRINITY_DN8364_c2_g1	16.454	15.142999999999999	0.142901323142156	5.177972652107179	0.834742109766396	1.0
TRINITY_DN6552_c0_g1	1.625	1.874	-0.147196667271075	4.31689762425479	0.8348024944210891	1.0
TRINITY_DN7354_c1_g3	30.656	36.715	-0.13855601647521698	6.65995744141244	0.8348769031488879	1.0
TRINITY_DN7575_c1_g1	63.533	59.721000000000004	0.13815907127725	7.11822266540073	0.8348852540185401	1.0
TRINITY_DN9002_c1_g2	29.967	27.085	0.15490489617704697	4.215638049630931	0.8349009098684691	1.0
TRINITY_DN8657_c1_g1	16.043	14.74	0.15490489617704697	4.215638049630931	0.8349009098684691	1.0
TRINITY_DN7093_c2_g1	26.655	27.444000000000003	0.140133817601784	5.0051927628326105	0.8349137912476731	1.0
TRINITY_DN6850_c2_g1	25.103	28.439	-0.140772434611591	5.380231844919651	0.835060018816774	1.0
TRINITY_DN8076_c3_g1	20.393	18.945	0.142835680517236	4.81213519101396	0.8351329319980219	1.0
TRINITY_DN5620_c0_g1	5.893	16.551	-0.145558326272861	3.9914823771744503	0.8351430625123609	1.0
TRINITY_DN6559_c1_g3	73.035	70.793	0.14049208041627698	6.410136588071361	0.83516788547014	1.0
TRINITY_DN7540_c3_g1	5.409	6.1770000000000005	-0.14480767622697802	3.8643639093534796	0.835294292885264	1.0
TRINITY_DN6021_c0_g2	11.322000000000001	12.857000000000001	-0.14480767622697802	3.8643639093534796	0.835294292885264	1.0
TRINITY_DN5744_c0_g2	7.1160000000000005	6.706	0.145116861019952	4.66739787023179	0.835316093246895	1.0
TRINITY_DN6907_c0_g1	42.00899999999999	47.428999999999995	-0.14278533650127803	5.718014458428941	0.835496864198437	1.0
TRINITY_DN6438_c4_g5	33.288000000000004	37.861999999999995	-0.138382865415336	6.50318548863592	0.835516030114672	1.0
TRINITY_DN6590_c2_g2	16.732	23.256999999999998	-0.13994841765070903	5.3375625396963295	0.8356258786036891	1.0
TRINITY_DN9584_c6_g1	9.42	8.652000000000001	0.157360835361122	3.5776777653948804	0.835686816096024	1.0
TRINITY_DN7228_c2_g2	13.091	14.901	-0.141554521087192	5.56288999665836	0.8357396819586851	1.0
TRINITY_DN7185_c1_g3	69.36399999999999	104.325	-0.137817239881435	6.85009332941901	0.8357768696941792	1.0
TRINITY_DN8839_c5_g1	48.58	45.008	0.13922632470542498	6.46121375865543	0.8358164564707551	1.0
TRINITY_DN9576_c9_g1	20.454	19.025	0.142109032374465	4.818679721449481	0.8358596037922891	1.0
TRINITY_DN9154_c2_g1	398.48400000000004	351.67199999999997	-0.136094562030743	8.55727814001876	0.835870807259433	1.0
TRINITY_DN8914_c5_g1	11.487	13.054	-0.14582574154286201	4.22624604630599	0.835991896650143	1.0
TRINITY_DN8085_c3_g1	38.42	43.17	-0.140006749333844	5.389053843328679	0.8360437483049069	1.0
TRINITY_DN7228_c2_g3	18.212	20.836	-0.138027550907983	5.9944006429106	0.8361057672631501	1.0
TRINITY_DN6605_c4_g1	19.858	18.389	0.140457893942635	5.79729353011868	0.83613477726625	1.0
TRINITY_DN9666_c5_g1	4.967	4.752	0.148721338673551	3.20074630679703	0.8362726259880991	1.0
TRINITY_DN8784_c2_g1	14.181	16.327	-0.142169623571793	5.724999356574219	0.8362756186909109	1.0
TRINITY_DN8284_c3_g2	22.069000000000003	25.005	-0.138556393652566	5.24338394362772	0.8363273907696139	1.0
TRINITY_DN5864_c2_g2	12.639000000000001	15.394	0.159208701150928	4.00230394242901	0.8364110448765559	1.0
TRINITY_DN6595_c1_g1	14.901	13.825	0.14701434878521	4.51458839146464	0.836433079528303	1.0
TRINITY_DN9175_c7_g1	37.813	35.468	0.137813848568659	6.35269399991745	0.8365239009249971	1.0
TRINITY_DN9254_c5_g1	12.865	12.040999999999999	0.141389006144246	4.82519469905383	0.8365799392245621	1.0
TRINITY_DN5397_c0_g1	4.072	3.766	0.162717918727712	3.8762474589688503	0.8366742672547869	1.0
TRINITY_DN5857_c2_g2	18.871	17.08	0.162717918727712	3.8762474589688503	0.8366742672547869	1.0
TRINITY_DN7959_c3_g1	11.22	10.257	0.162717918727712	3.8762474589688503	0.8366742672547869	1.0
TRINITY_DN8202_c3_g1	21.081999999999997	23.894000000000002	-0.142492369189583	5.0786266622580705	0.836677216318299	1.0
TRINITY_DN6460_c1_g1	8.186	9.647	-0.18560591875435603	2.97402892167282	0.836687692018809	1.0
TRINITY_DN8207_c0_g2	5.142	4.752	0.153529967088174	2.97333872123861	0.836687692018809	1.0
TRINITY_DN7912_c3_g2	14.757	13.305	0.153529967088174	2.97333872123861	0.836687692018809	1.0
TRINITY_DN7190_c1_g2	8.7	9.817	-0.147503440516547	5.0230363013142005	0.8368126982954559	1.0
TRINITY_DN9246_c6_g1	51.655	47.976000000000006	0.14057175820882997	5.96887162224199	0.8368203497107729	1.0
TRINITY_DN9181_c3_g1	148.754	175.764	-0.134968035382282	9.30981492536151	0.8368663077041779	1.0
TRINITY_DN8239_c4_g2	14.798	16.82	-0.146173437889591	4.6051483877114805	0.837102382811135	1.0
TRINITY_DN6182_c1_g6	15.765	17.689	-0.19245730508490697	2.7039324204498603	0.837234722889754	1.0
TRINITY_DN7470_c1_g1	3.435	4.044	-0.19245730508490697	2.7039324204498603	0.837234722889754	1.0
TRINITY_DN8235_c3_g2	6.551	7.307	-0.19245730508490697	2.7039324204498603	0.837234722889754	1.0
TRINITY_DN6860_c1_g2	6.489	7.459	-0.19245730508490697	2.7039324204498603	0.837234722889754	1.0
TRINITY_DN4814_c0_g1	1.8	1.6769999999999998	0.16039582975495	2.7032533291639704	0.837234722889754	1.0
TRINITY_DN8529_c2_g1	5.183	4.743	0.16039582975495	2.7032533291639704	0.837234722889754	1.0
TRINITY_DN7681_c4_g1	19.035	21.535999999999998	-0.139757175935127	5.490934384304941	0.8372518790796091	1.0
TRINITY_DN6558_c1_g1	25.123	23.078000000000003	0.137548098383021	6.151006334099329	0.837291483180888	1.0
TRINITY_DN7964_c0_g1	21.4	20.612	0.154971053336604	4.12879771619888	0.8373425688534542	1.0
TRINITY_DN9756_c4_g1	9.502	10.84	-0.15787474872908402	3.5783857841227205	0.8373631175200799	1.0
TRINITY_DN8237_c5_g2	6.15	5.684	0.155483978305596	3.59302920686754	0.8373631175200799	1.0
TRINITY_DN8213_c3_g2	19.837	16.963	0.155483978305596	3.59302920686754	0.8373631175200799	1.0
TRINITY_DN8871_c4_g1	20.156	22.235	-0.137484511289166	6.067677573568691	0.837527644772121	1.0
TRINITY_DN7261_c2_g1	12.155	14.874	-0.140937607508513	5.698620342185169	0.837535053591973	1.0
TRINITY_DN9142_c3_g3	27.581	25.803	0.139024404015885	5.810487605371361	0.8375987460967159	1.0
TRINITY_DN9171_c7_g1	33.659	38.194	-0.13839570600111098	5.807936508544951	0.8375987460967159	1.0
TRINITY_DN8820_c5_g1	2.6430000000000002	3.0389999999999997	-0.143477583410139	4.01446993771121	0.8376597851554921	1.0
TRINITY_DN8317_c0_g1	23.673000000000002	29.281999999999996	0.136615215315947	6.36392437990562	0.8377700758643299	1.0
TRINITY_DN7816_c2_g2	8.731	9.916	-0.14468973952093	4.344373098635519	0.8378249079630591	1.0
TRINITY_DN7963_c6_g1	15.085999999999999	17.151	-0.175280592013585	3.4152255584483098	0.8378258958473299	1.0
TRINITY_DN9015_c1_g1	41.022	45.438	-0.145486415251324	4.612700270276941	0.8379296777885149	1.0
TRINITY_DN9597_c8_g1	28.65	32.895	-0.13831388715351597	6.212659858206139	0.837974866245563	1.0
TRINITY_DN7913_c3_g1	2.1390000000000002	2.546	-0.203037646226369	2.37134719605314	0.837982969283189	1.0
TRINITY_DN6103_c0_g4	6.006	6.992999999999999	-0.203037646226369	2.37134719605314	0.837982969283189	1.0
TRINITY_DN7889_c1_g1	3.64	5.406000000000001	-0.203037646226369	2.37134719605314	0.837982969283189	1.0
TRINITY_DN7440_c3_g2	5.893	6.877000000000001	-0.203037646226369	2.37134719605314	0.837982969283189	1.0
TRINITY_DN7839_c4_g1	2.334	2.546	-0.203037646226369	2.37134719605314	0.837982969283189	1.0
TRINITY_DN5699_c1_g1	2.6630000000000003	3.147	-0.203037646226369	2.37134719605314	0.837982969283189	1.0
TRINITY_DN7039_c4_g4	66.711	74.918	-0.136633915977628	6.29006983652083	0.8379970847561741	1.0
TRINITY_DN7267_c1_g1	7.271	7.621	-0.142548708797482	3.88945058935949	0.83803144120582	1.0
TRINITY_DN6220_c5_g1	63.656000000000006	72.24600000000001	-0.137345981497435	6.10162487982174	0.838039695791051	1.0
TRINITY_DN7429_c1_g1	24.774	23.553	0.13796486997298	6.413389016868121	0.838108768312055	1.0
TRINITY_DN6009_c1_g1	11.815999999999999	13.386	-0.136209138548343	5.981326367305441	0.838115643308923	1.0
TRINITY_DN6068_c3_g3	10.51	9.746	0.1513987078974	4.24508928293222	0.8381314371422601	1.0
TRINITY_DN6086_c5_g1	5.862	6.715	-0.14501232247465198	4.53134221425537	0.838189417817702	1.0
TRINITY_DN8676_c1_g1	24.074	22.818	0.137923462524249	5.85094964118842	0.8382058369963391	1.0
TRINITY_DN3780_c0_g1	73.683	67.835	0.13831746939023498	5.817039668639421	0.8383210284208911	1.0
TRINITY_DN7773_c2_g4	8.731	10.068999999999999	-0.17848635319970999	3.2213409964646296	0.83840828523286	1.0
TRINITY_DN8366_c1_g1	5.142	5.989	-0.17848635319970999	3.2213409964646296	0.83840828523286	1.0
TRINITY_DN7296_c3_g1	22.419	21.131999999999998	0.13663603551496198	6.320788188562161	0.8384281079356719	1.0
TRINITY_DN7107_c3_g5	27.314	30.995	-0.138289950012802	5.88481366472167	0.838438887874529	1.0
TRINITY_DN8047_c2_g1	9.718	9.109	0.14100834881186702	5.09955235442654	0.838462677854932	1.0
TRINITY_DN8292_c3_g1	5.44	6.222	-0.141431628896431	3.75256088142283	0.838472865953431	1.0
TRINITY_DN9616_c6_g1	26.913	29.865	-0.143319184177434	4.1400047793809405	0.838482829650963	1.0
TRINITY_DN6377_c2_g1	32.754	40.848	-0.13689430505255998	6.106981932070219	0.8386292391653279	1.0
TRINITY_DN6010_c1_g3	25.616999999999997	24.719	0.13626314305842	5.70849645825993	0.8387017419974159	1.0
TRINITY_DN7082_c8_g2	61.876999999999995	57.605	0.13617301278757302	6.163914220436929	0.8387144078669899	1.0
TRINITY_DN5779_c5_g3	74.907	68.301	0.139882092817469	5.45913098485461	0.8387574421952181	1.0
TRINITY_DN6467_c1_g1	163.511	275.123	-0.133812956826283	8.22595474301548	0.838813594638708	1.0
TRINITY_DN9038_c3_g1	14.593	13.305	0.139703148267703	5.160059313531599	0.838837368360703	1.0
TRINITY_DN6764_c2_g1	26.45	29.435	-0.14506628144543302	4.776336573571419	0.8389616073951559	1.0
TRINITY_DN6279_c1_g1	12.834000000000001	14.595999999999998	-0.13651003342537799	5.26750495443606	0.8389813976703789	1.0
TRINITY_DN6582_c1_g2	39.562	34.571999999999996	0.153647354714817	3.6082190276112995	0.8390057389850841	1.0
TRINITY_DN9542_c7_g2	283.82099999999997	266.247	0.133321623822149	8.87802100034324	0.839010271423545	1.0
TRINITY_DN5950_c1_g1	5.327000000000001	6.778	-0.22153019727133397	1.9383737508238799	0.8390453146347441	1.0
TRINITY_DN4449_c0_g1	1.656	1.972	-0.22153019727133397	1.9383737508238799	0.8390453146347441	1.0
TRINITY_DN2705_c0_g1	2.571	2.977	-0.22153019727133397	1.9383737508238799	0.8390453146347441	1.0
TRINITY_DN6097_c1_g6	2.674	3.1919999999999997	-0.22153019727133397	1.9383737508238799	0.8390453146347441	1.0
TRINITY_DN9337_c1_g1	8.176	9.405	-0.22153019727133397	1.9383737508238799	0.8390453146347441	1.0
TRINITY_DN6347_c2_g1	6.345	5.577000000000001	0.189530211280873	1.93773087632553	0.8390453146347441	1.0
TRINITY_DN8434_c1_g1	1.7169999999999999	1.551	0.189530211280873	1.93773087632553	0.8390453146347441	1.0
TRINITY_DN8036_c1_g1	4.4319999999999995	3.945	0.189530211280873	1.93773087632553	0.8390453146347441	1.0
TRINITY_DN6326_c0_g5	48.43600000000001	44.631	0.14108720669511302	5.368391008560179	0.8391058147073922	1.0
TRINITY_DN7701_c1_g1	19.159000000000002	21.15	-0.14527725319849402	4.917202875020299	0.8391346601833041	1.0
TRINITY_DN6742_c1_g1	4.072	5.093	-0.18280319784986604	2.99729466465203	0.839163319639477	1.0
TRINITY_DN6081_c3_g1	10.407	8.177	-0.18280319784986604	2.99729466465203	0.839163319639477	1.0
TRINITY_DN7404_c1_g1	8.762	9.782	-0.144624316561242	4.703925204872741	0.8392454692008721	1.0
TRINITY_DN7422_c1_g1	33.453	24.979	0.135629853154381	6.16904521167693	0.8392766783177221	1.0
TRINITY_DN6740_c3_g1	22.778000000000002	22.154	-0.13669825706274	5.32151099082896	0.839297325108044	1.0
TRINITY_DN9257_c3_g1	11.651	13.251	-0.143721197430365	4.453555736772589	0.839394914131917	1.0
TRINITY_DN9262_c0_g1	18.686	21.078000000000003	-0.143721197430365	4.453555736772589	0.839394914131917	1.0
TRINITY_DN5605_c0_g1	15.786	20.549	-0.145105551794212	4.9857038530612	0.8395259694183651	1.0
TRINITY_DN9203_c6_g2	29.616999999999997	27.659000000000002	0.13765401516200598	5.79232332904932	0.8395383138966709	1.0
TRINITY_DN9359_c8_g1	61.672	56.861000000000004	0.137097610368503	5.5968301404608605	0.8395611830310351	1.0
TRINITY_DN6160_c5_g2	32.599000000000004	30.671999999999997	0.134599814199259	6.22676293114084	0.83960330371138	1.0
TRINITY_DN5723_c2_g2	30.44	23.006	0.13588866217006598	5.67823661934387	0.83962979003702	1.0
TRINITY_DN5666_c0_g1	2.7560000000000002	3.219	-0.17334986534967803	3.4323974502059	0.839661758754511	1.0
TRINITY_DN7528_c2_g1	7.291	6.59	0.139416148419876	4.782328844155081	0.839689739660773	1.0
TRINITY_DN7956_c1_g1	238.12	317.8	-0.132891205299029	8.54226796209729	0.839702286473081	1.0
TRINITY_DN7728_c5_g1	34.965	28.843000000000004	0.137546403485072	5.556296300345019	0.839737111328311	1.0
TRINITY_DN6359_c2_g1	465.72	552.765	-0.13235088530123	9.843179653242482	0.839835581107918	1.0
TRINITY_DN9127_c4_g2	288.469	259.908	0.133914779685636	6.87076380049822	0.840037172419973	1.0
TRINITY_DN9527_c5_g1	36.446	33.595	0.137885103194748	4.85733547029603	0.840089391473541	1.0
TRINITY_DN1240_c0_g1	0.8540000000000001	1.166	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN3778_c0_g1	0.843	1.157	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN6860_c2_g2	0.905	1.237	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN6019_c3_g2	1.7480000000000002	2.34	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN3762_c0_g1	2.9819999999999998	3.846	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN9321_c5_g2	1.111	1.7480000000000002	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN8716_c3_g1	1.121	1.515	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN9282_c1_g1	1.419	1.919	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN14163_c0_g1	1.224	1.6680000000000001	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN770_c0_g1	1.409	1.901	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN16587_c0_g1	0.5760000000000001	0.789	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN8817_c1_g1	5.851	7.037999999999999	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN2279_c0_g1	0.71	0.968	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN3950_c0_g1	1.604	1.515	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN10911_c0_g1	1.0590000000000002	1.435	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN1133_c0_g1	0.9259999999999999	1.273	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN2228_c0_g1	0.638	0.879	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN7272_c0_g1	4.566	5.513999999999999	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN7218_c5_g1	0.9259999999999999	1.264	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN4830_c0_g1	1.162	1.381	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN7098_c0_g1	0.782	1.067	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN8019_c1_g1	0.524	0.753	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN8077_c0_g1	10.335	11.835	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN8078_c0_g1	0.6679999999999999	0.9229999999999999	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN2685_c0_g1	0.8640000000000001	1.175	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN8344_c0_g1	10.335	11.835	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN75_c0_g1	0.504	0.69	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN1258_c0_g1	1.172	1.587	-0.4234421344346961	0.20134957541178	0.8401659385361079	1.0
TRINITY_DN7595_c0_g1	5.7379999999999995	6.132999999999999	-0.188929880311225	2.7319422734801204	0.840180557714371	1.0
TRINITY_DN6960_c0_g1	3.7739999999999996	3.272	-0.188929880311225	2.7319422734801204	0.840180557714371	1.0
TRINITY_DN8960_c6_g1	22.552	19.581	0.156866755268694	2.73127261408811	0.840180557714371	1.0
TRINITY_DN9278_c6_g1	10.253	11.690999999999999	0.156866755268694	2.73127261408811	0.840180557714371	1.0
TRINITY_DN5997_c3_g6	11.497	15.573	-0.142329103870113	4.265101648547049	0.840216199424083	1.0
TRINITY_DN7325_c1_g4	6.931	7.316	-0.142329103870113	4.265101648547049	0.840216199424083	1.0
TRINITY_DN6631_c2_g4	162.80200000000002	152.032	0.133142963078485	7.56458795239538	0.840238979393543	1.0
TRINITY_DN8013_c6_g1	10.839	10.221	0.139979734271664	5.0586835018264	0.84048320342977	1.0
TRINITY_DN7158_c4_g2	7.487	8.652000000000001	-0.176229844016044	3.24096623922763	0.840489184785116	1.0
TRINITY_DN8229_c3_g2	3.795	4.428999999999999	-0.176229844016044	3.24096623922763	0.840489184785116	1.0
TRINITY_DN6427_c3_g2	5.522	6.931	-0.176229844016044	3.24096623922763	0.840489184785116	1.0
TRINITY_DN9407_c6_g1	9.79	11.243	-0.176229844016044	3.24096623922763	0.840489184785116	1.0
TRINITY_DN5613_c1_g1	25.051	32.546	0.144142152498051	3.24028233316917	0.840489184785116	1.0
TRINITY_DN8782_c4_g2	1.357	1.686	-0.26211755838230105	1.3168638711774798	0.8405202815783108	1.0
TRINITY_DN3715_c0_g1	3.6710000000000003	4.4110000000000005	-0.26211755838230105	1.3168638711774798	0.8405202815783108	1.0
TRINITY_DN8538_c0_g1	8.587	11.369000000000002	-0.26211755838230105	1.3168638711774798	0.8405202815783108	1.0
TRINITY_DN4668_c0_g1	0.905	1.121	-0.26211755838230105	1.3168638711774798	0.8405202815783108	1.0
TRINITY_DN7592_c2_g1	3.1060000000000003	2.51	-0.26211755838230105	1.3168638711774798	0.8405202815783108	1.0
TRINITY_DN8856_c1_g1	1.604	1.399	0.230203616934143	1.31625354707317	0.8405202815783108	1.0
TRINITY_DN13802_c0_g1	2.16	1.874	0.230203616934143	1.31625354707317	0.8405202815783108	1.0
TRINITY_DN5762_c0_g4	7.507000000000001	6.016	0.230203616934143	1.31625354707317	0.8405202815783108	1.0
TRINITY_DN8667_c2_g2	4.36	3.7119999999999997	0.230203616934143	1.31625354707317	0.8405202815783108	1.0
TRINITY_DN3053_c0_g1	1.296	1.139	0.230203616934143	1.31625354707317	0.8405202815783108	1.0
TRINITY_DN8062_c5_g1	2.458	1.4609999999999999	0.230203616934143	1.31625354707317	0.8405202815783108	1.0
TRINITY_DN6258_c2_g1	1.615	1.4080000000000001	0.230203616934143	1.31625354707317	0.8405202815783108	1.0
TRINITY_DN7007_c3_g1	1.3780000000000001	1.246	0.230203616934143	1.31625354707317	0.8405202815783108	1.0
TRINITY_DN5595_c0_g3	8.988	10.024	-0.136837955616643	5.4765097621313705	0.840569843176605	1.0
TRINITY_DN6840_c1_g1	23.838	22.386999999999997	0.135497889326477	5.6473284696542505	0.8405979435840141	1.0
TRINITY_DN8541_c4_g1	6.88	6.3839999999999995	0.15184968316244102	3.62325059511298	0.840615680080419	1.0
TRINITY_DN9217_c4_g1	7.209	8.311	-0.14147434977760098	4.1607596034351095	0.840716326852873	1.0
TRINITY_DN6716_c3_g1	17.102	15.895999999999999	0.14252788408455802	4.55434459086188	0.840754743914151	1.0
TRINITY_DN4714_c0_g1	549.707	613.992	-0.131545433920487	9.20345969763659	0.840993223302692	1.0
TRINITY_DN7616_c1_g1	3.764	5.98	-0.14326923292270302	4.79637026835744	0.8411265469654009	1.0
TRINITY_DN7490_c1_g2	2.715	3.111	-0.142231750951808	4.47027962387234	0.8411937034737259	1.0
TRINITY_DN6055_c5_g1	14.593	16.685	-0.142231750951808	4.47027962387234	0.8411937034737259	1.0
TRINITY_DN6827_c0_g1	34.882	31.541	0.135222056975248	6.41878960925559	0.8412719041445121	1.0
TRINITY_DN8061_c1_g1	9.009	10.929	-0.139055047696893	3.7796501459965497	0.84136600340178	1.0
TRINITY_DN6776_c3_g5	15.662	14.758	0.134640460308192	5.00233581263062	0.8413986610729849	1.0
TRINITY_DN6176_c0_g2	9.656	11.073	-0.18009173662780104	3.0201911271030295	0.841565274010289	1.0
TRINITY_DN4783_c0_g1	1.923	2.259	-0.18009173662780104	3.0201911271030295	0.841565274010289	1.0
TRINITY_DN4574_c0_g1	5.09	4.725	0.148013575980535	3.01951745854239	0.841565274010289	1.0
TRINITY_DN7536_c2_g1	2.9210000000000003	2.34	0.148013575980535	3.01951745854239	0.841565274010289	1.0
TRINITY_DN9349_c4_g1	56.611999999999995	63.997	-0.133283456106261	6.885588237381031	0.8415686843955559	1.0
TRINITY_DN7281_c1_g1	12.412	14.103	-0.14219224502009198	4.562871643529459	0.8415919789821859	1.0
TRINITY_DN5783_c3_g2	11.640999999999998	10.875	0.141660079603859	4.562166040781411	0.8415919789821859	1.0
TRINITY_DN9009_c2_g2	3.373	3.9539999999999997	-0.198306544160777	2.40653148976125	0.841623524003543	1.0
TRINITY_DN6081_c4_g1	10.993	9.835	0.16626477671471399	2.40587816278277	0.841623524003543	1.0
TRINITY_DN8659_c1_g1	14.366	13.475999999999999	0.13878220433942098	5.069699349357309	0.8416705082522841	1.0
TRINITY_DN6193_c3_g3	16.485	18.595	-0.14149266663460996	4.38021154989238	0.8416878367649341	1.0
TRINITY_DN8196_c2_g3	25.123	28.636999999999997	-0.133592853451759	6.29828225321163	0.8416922757025022	1.0
TRINITY_DN6762_c2_g5	6.468	7.459	-0.143108596438677	4.94139459415735	0.8417457593561171	1.0
TRINITY_DN7457_c0_g3	8.793	9.513	-0.13478819384276403	5.34437050302975	0.841770281527841	1.0
TRINITY_DN5839_c0_g2	12.556	9.423	-0.142681299113031	4.80298681699269	0.841835393469468	1.0
TRINITY_DN8767_c2_g1	22.563000000000002	20.783	-0.13509540689836	6.22132361949134	0.841874870210916	1.0
TRINITY_DN6485_c2_g1	78.59899999999999	89.45100000000001	-0.132009237821478	7.28652619590093	0.841947361128232	1.0
TRINITY_DN6148_c2_g2	230.5	247.042	-0.13085809340622997	8.75088736819264	0.8420148134442729	1.0
TRINITY_DN7109_c2_g1	19.652	18.477999999999998	0.133264739833987	5.703210130434389	0.8423281682983691	1.0
TRINITY_DN6844_c0_g1	14.520999999999999	12.982000000000001	0.14194677877953799	3.2596513681503	0.842517395005255	1.0
TRINITY_DN8637_c2_g1	58.802	70.48	-0.134591006404936	5.8532679164980195	0.8425241209317049	1.0
TRINITY_DN7253_c4_g1	7.537999999999999	7.056	0.14428134160105	4.38833497219591	0.842625150293292	1.0
TRINITY_DN5804_c1_g3	5.132000000000001	4.428999999999999	0.16006267568531302	3.7923184653207005	0.842774253595015	1.0
TRINITY_DN7816_c2_g1	21.339000000000002	20.012	0.135192395934682	4.88254231085207	0.842790898285521	1.0
TRINITY_DN9598_c6_g1	7.763999999999999	7.226	0.14885428069636902	4.18052558659618	0.8428892380275641	1.0
TRINITY_DN8348_c4_g1	7.209	8.177	-0.139682276038094	4.18122006212991	0.8428892380275641	1.0
TRINITY_DN8187_c5_g1	6.026	6.867999999999999	-0.139682276038094	4.18122006212991	0.8428892380275641	1.0
TRINITY_DN8818_c1_g1	9.934	11.870999999999999	-0.185540933945011	2.7594186106946403	0.843021895646313	1.0
TRINITY_DN5913_c2_g1	42.019	36.751	0.13642385115537597	5.141920738503599	0.8430395825698871	1.0
TRINITY_DN7696_c3_g2	38.389	36.168	0.134170678065135	5.82519678559316	0.843088905937932	1.0
