	gall_1	non_1	sampleA	sampleB	logFC	logCPM	PValue	FDR
TRINITY_DN17276_c0_g1	12	22	gall	non	-0.242362814428163	2.25961406495165	0.8328091743139658	0.903043013083522
TRINITY_DN55309_c0_g1	7	0	gall	non	6.176728224462219	0.534866957156636	0.0219001610305958	0.0845506824052762
TRINITY_DN21410_c0_g1	14	5	gall	non	2.08261559036471	1.6121463367650601	0.0572733467616672	0.13167900267395
TRINITY_DN21058_c0_g2	7	0	gall	non	6.176728224462219	0.534866957156636	0.0219001610305958	0.0845506824052762
TRINITY_DN16226_c0_g2	0	11	gall	non	-6.19822266274449	0.8805928161360429	0.0140786749482402	0.0656007660212769
TRINITY_DN53282_c0_g1	8	0	gall	non	6.366878250584789	0.6668620052487549	0.0140786749482402	0.0656007660212769
TRINITY_DN47974_c0_g1	0	5	gall	non	-5.084106431642	0.16762953952925302	0.161490683229814	0.24349958529298102
TRINITY_DN26140_c0_g10	11	0	gall	non	6.821534572836981	1.00680777719729	0.0028638906353275	0.020607180477825
TRINITY_DN18790_c1_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN13464_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN11233_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN22026_c0_g1	15	5	gall	non	2.1814817096908	1.6785761189493602	0.0456518742351239	0.130186290411476
TRINITY_DN8425_c0_g2	6	1	gall	non	3.03465915759238	0.5223492594522849	0.12495974235104701	0.19870698777436602
TRINITY_DN25546_c2_g10	15	0	gall	non	7.265588141332801	1.36902019592239	0.0005304048685583731	0.005661390938419129
TRINITY_DN25592_c5_g4	0	7	gall	non	-5.55733006732272	0.44852743771642206	0.0565217391304347	0.130186290411476
TRINITY_DN18313_c0_g1	8	0	gall	non	6.366878250584789	0.6668620052487549	0.0140786749482402	0.0656007660212769
TRINITY_DN22085_c0_g1	8	21	gall	non	-0.75484344174998	2.0376984900818704	0.454081824666901	0.5523081546527989
TRINITY_DN14666_c0_g1	10	0	gall	non	6.685306007742231	0.9014851953638772	0.0041656591059309	0.0266402780754797
TRINITY_DN17237_c0_g1	8	2	gall	non	2.54227365733865	0.8777573790053921	0.0399704909450037	0.118957478526608
TRINITY_DN21332_c0_g1	3	23	gall	non	-2.27138054615933	1.86463099989232	0.0365207172499829	0.11034295385763099
TRINITY_DN26240_c0_g5	0	8	gall	non	-5.74614038192037	0.569996087716901	0.0347826086956522	0.105432088531521
TRINITY_DN54096_c0_g1	7	0	gall	non	6.176728224462219	0.534866957156636	0.0219001610305958	0.0845506824052762
TRINITY_DN24546_c1_g3	49	0	gall	non	8.96688692635426	2.9522162135276604	1.28242165867606e-07	5.96157331592439e-06
TRINITY_DN25958_c0_g1	75	65	gall	non	0.835253261343265	4.26176653678791	0.24520599006543498	0.351937115920856
TRINITY_DN8507_c0_g1	11	0	gall	non	6.821534572836981	1.00680777719729	0.0028638906353275	0.020607180477825
TRINITY_DN30832_c0_g1	1	6	gall	non	-1.85570652685711	0.460678215633511	0.282608695652174	0.37124993432459397
TRINITY_DN24230_c0_g3	59	56	gall	non	0.704061200507607	3.97295808402842	0.34454497956564	0.44047510112772
TRINITY_DN29973_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN25626_c0_g4	10	0	gall	non	6.685306007742231	0.9014851953638772	0.0041656591059309	0.0266402780754797
TRINITY_DN27067_c0_g1	2	7	gall	non	-1.13894102251745	0.7049809416608879	0.5855072463768121	0.6834571921087921
TRINITY_DN24579_c0_g1	48	27	gall	non	1.45521174065728	3.4251460328992405	0.0554865053056837	0.130186290411476
TRINITY_DN15142_c0_g1	10	9	gall	non	0.7722302811087769	1.5717242795920199	0.514813299540291	0.617904215819215
TRINITY_DN35310_c0_g1	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN68106_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN46820_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN62598_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN24951_c0_g1	14	0	gall	non	7.166722022006709	1.28600218015302	0.000726851116172583	0.007170113235275409
TRINITY_DN56727_c0_g1	0	5	gall	non	-5.084106431642	0.16762953952925302	0.161490683229814	0.24349958529298102
TRINITY_DN9675_c0_g1	6	0	gall	non	5.95765584075989	0.390652521575921	0.0347826086956522	0.105432088531521
TRINITY_DN64726_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN25286_c3_g2	7	0	gall	non	6.176728224462219	0.534866957156636	0.0219001610305958	0.0845506824052762
TRINITY_DN24788_c3_g2	10	0	gall	non	6.685306007742231	0.9014851953638772	0.0041656591059309	0.0266402780754797
TRINITY_DN43445_c0_g1	5	3	gall	non	1.32403685549638	0.6301184279539079	0.372946859903382	0.47009400239228705
TRINITY_DN18831_c0_g2	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN20981_c0_g1	6	0	gall	non	5.95765584075989	0.390652521575921	0.0347826086956522	0.105432088531521
TRINITY_DN10059_c0_g1	3	7	gall	non	-0.5766454618856109	0.81924525904837	0.799900049975013	0.8732848717272259
TRINITY_DN33536_c0_g1	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN2312_c0_g1	4	2	gall	non	1.5596490777167902	0.365248498853078	0.282608695652174	0.37124993432459397
TRINITY_DN27293_c0_g1	6	0	gall	non	5.95765584075989	0.390652521575921	0.0347826086956522	0.105432088531521
TRINITY_DN16763_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN25922_c0_g1	156	0	gall	non	10.6356003748495	4.63125227279666	4.53520287970562e-12	9.126952276329079e-10
TRINITY_DN29064_c0_g1	0	4	gall	non	-4.77277210611732	0.00227315769200764	0.28571428571428603	0.37124993432459397
TRINITY_DN24809_c0_g2	6	0	gall	non	5.95765584075989	0.390652521575921	0.0347826086956522	0.105432088531521
TRINITY_DN20937_c0_g1	4	25	gall	non	-1.9873483770103402	2.00312777719354	0.0520937749269222	0.130186290411476
TRINITY_DN70259_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN25674_c1_g2	14	0	gall	non	7.166722022006709	1.28600218015302	0.000726851116172583	0.007170113235275409
TRINITY_DN25460_c1_g1	220	0	gall	non	11.1312940318386	5.132842912015549	1.80025320528074e-13	5.7242651168311796e-11
TRINITY_DN69976_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN7560_c0_g1	7	0	gall	non	6.176728224462219	0.534866957156636	0.0219001610305958	0.0845506824052762
TRINITY_DN64789_c0_g1	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN10633_c0_g1	3	11	gall	non	-1.2175380573073797	1.16557663023667	0.390133159226838	0.48950611885154205
TRINITY_DN71541_c0_g1	0	4	gall	non	-4.77277210611732	0.00227315769200764	0.28571428571428603	0.37124993432459397
TRINITY_DN9816_c0_g1	11	0	gall	non	6.821534572836981	1.00680777719729	0.0028638906353275	0.020607180477825
TRINITY_DN25437_c2_g1	12	25	gall	non	-0.42559991996727703	2.36039906730414	0.6868515650424339	0.7769689143567641
TRINITY_DN35577_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN41937_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN22602_c0_g1	19	0	gall	non	7.6046498266310705	1.66307047302484	0.000125561101170857	0.0017752184677322102
TRINITY_DN16533_c0_g2	4	9	gall	non	-0.528822055670524	1.0979437354155799	0.8224919798165441	0.8930434516724141
TRINITY_DN59466_c0_g1	0	4	gall	non	-4.77277210611732	0.00227315769200764	0.28571428571428603	0.37124993432459397
TRINITY_DN25097_c1_g2	12	29	gall	non	-0.638522615561229	2.48385182722684	0.508053100499236	0.6104354759890489
TRINITY_DN26126_c0_g1	143	23	gall	non	3.25808678054798	4.65919145223649	2.51764355680822e-05	0.000484585424793166
TRINITY_DN11178_c0_g1	8	6	gall	non	1.02684339127579	1.21984123909712	0.438083377666006	0.5378899934218629
TRINITY_DN17553_c0_g1	7	0	gall	non	6.176728224462219	0.534866957156636	0.0219001610305958	0.0845506824052762
TRINITY_DN18571_c0_g2	3	12	gall	non	-1.34143065643005	1.23985664734221	0.305221314074146	0.394308784935425
TRINITY_DN35063_c0_g1	6	0	gall	non	5.95765584075989	0.390652521575921	0.0347826086956522	0.105432088531521
TRINITY_DN59061_c0_g1	8	8	gall	non	0.6207378686644179	1.3626604463737602	0.580435588657284	0.6829525759523261
TRINITY_DN23589_c0_g3	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN20872_c0_g2	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN61444_c0_g1	0	5	gall	non	-5.084106431642	0.16762953952925302	0.161490683229814	0.24349958529298102
TRINITY_DN54353_c0_g1	5	5	gall	non	0.615150257532494	0.842510528651155	0.799900049975013	0.8732848717272259
TRINITY_DN53740_c0_g1	7	0	gall	non	6.176728224462219	0.534866957156636	0.0219001610305958	0.0845506824052762
TRINITY_DN15965_c0_g1	20	19	gall	non	0.699857946355594	2.48482398452106	0.413308686879895	0.515776150577708
TRINITY_DN18403_c1_g1	11	3	gall	non	2.4463147391588698	1.25278378997072	0.0396962808918121	0.118957478526608
TRINITY_DN26278_c5_g1	20	14	gall	non	1.1363502768109	2.32475133937203	0.190994648430987	0.27923402580816603
TRINITY_DN18858_c0_g1	3	23	gall	non	-2.27138054615933	1.86463099989232	0.0365207172499829	0.11034295385763099
TRINITY_DN25866_c3_g2	8	11	gall	non	0.168655587840301	1.55162777320391	1.0	1.0
TRINITY_DN25234_c1_g10	7	0	gall	non	6.176728224462219	0.534866957156636	0.0219001610305958	0.0845506824052762
TRINITY_DN19816_c0_g1	14	0	gall	non	7.166722022006709	1.28600218015302	0.000726851116172583	0.007170113235275409
TRINITY_DN886_c0_g1	3	5	gall	non	-0.103421826204884	0.605901552585096	1.0	1.0
TRINITY_DN68633_c0_g1	13	0	gall	non	7.060578994728321	1.19834455310189	0.0010064092377774301	0.00900669702606496
TRINITY_DN25417_c1_g8	7	14	gall	non	-0.36520124944250504	1.6544228600856998	0.8761855672819548	0.942811251535171
TRINITY_DN25230_c0_g2	0	4	gall	non	-4.77277210611732	0.00227315769200764	0.28571428571428603	0.37124993432459397
TRINITY_DN71702_c0_g1	0	4	gall	non	-4.77277210611732	0.00227315769200764	0.28571428571428603	0.37124993432459397
TRINITY_DN16706_c0_g1	7	0	gall	non	6.176728224462219	0.534866957156636	0.0219001610305958	0.0845506824052762
TRINITY_DN26270_c1_g7	6	0	gall	non	5.95765584075989	0.390652521575921	0.0347826086956522	0.105432088531521
TRINITY_DN42482_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN14112_c0_g1	30	79	gall	non	-0.764666932705628	3.78869015112344	0.31604691434487103	0.407615142996019
TRINITY_DN22727_c0_g1	18	15	gall	non	0.8866264722203291	2.27371041333626	0.34827643163039096	0.44494136753391295
TRINITY_DN25525_c0_g1	358	639	gall	non	-0.20552061523318302	6.968937840800309	0.7600261003446309	0.8487532017229742
TRINITY_DN24004_c1_g1	21	0	gall	non	7.7483336398719205	1.7916824742302702	7.446065301992701e-05	0.00117850939973849
TRINITY_DN17000_c0_g1	3	4	gall	non	0.20791249931978897	0.485163124587945	1.0	1.0
TRINITY_DN17934_c0_g1	0	6	gall	non	-5.340034859309	0.315244050785443	0.0942028985507246	0.154727494458257
TRINITY_DN63203_c0_g1	2	6	gall	non	-0.92164581450373	0.5938770313845699	0.7697262479871179	0.849796378849567
TRINITY_DN834_c0_g1	18	9	gall	non	1.6139833178486898	2.04305113198755	0.0880011690042948	0.154727494458257
TRINITY_DN25893_c0_g3	8	0	gall	non	6.366878250584789	0.6668620052487549	0.0140786749482402	0.0656007660212769
TRINITY_DN62305_c0_g1	1	7	gall	non	-2.07300173487084	0.581908530924166	0.18695652173913002	0.274745238875432
TRINITY_DN51094_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN46616_c0_g1	0	4	gall	non	-4.77277210611732	0.00227315769200764	0.28571428571428603	0.37124993432459397
TRINITY_DN3819_c0_g1	7	10	gall	non	0.114045598469033	1.41833185963931	1.0	1.0
TRINITY_DN62287_c0_g1	0	4	gall	non	-4.77277210611732	0.00227315769200764	0.28571428571428603	0.37124993432459397
TRINITY_DN13995_c0_g1	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN8604_c0_g1	5	5	gall	non	0.615150257532494	0.842510528651155	0.799900049975013	0.8732848717272259
TRINITY_DN25272_c1_g1	44	0	gall	non	8.811936298411132	2.7995014544839703	2.97358095395732e-07	1.19382517162855e-05
TRINITY_DN18548_c0_g1	7	0	gall	non	6.176728224462219	0.534866957156636	0.0219001610305958	0.0845506824052762
TRINITY_DN43894_c0_g1	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN54762_c0_g1	0	4	gall	non	-4.77277210611732	0.00227315769200764	0.28571428571428603	0.37124993432459397
TRINITY_DN59224_c0_g1	8	0	gall	non	6.366878250584789	0.6668620052487549	0.0140786749482402	0.0656007660212769
TRINITY_DN43035_c0_g1	6	0	gall	non	5.95765584075989	0.390652521575921	0.0347826086956522	0.105432088531521
TRINITY_DN34362_c0_g1	4	7	gall	non	-0.173076396359795	0.925892736802875	1.0	1.0
TRINITY_DN64114_c0_g1	0	4	gall	non	-4.77277210611732	0.00227315769200764	0.28571428571428603	0.37124993432459397
TRINITY_DN64949_c0_g1	1	4	gall	non	-1.28844377366544	0.180293552317445	0.658385093167702	0.749138336283894
TRINITY_DN25274_c2_g5	11	56	gall	non	-1.7087355999421698	3.08361876602572	0.0404521219388483	0.120312049507956
TRINITY_DN2169_c0_g1	9	0	gall	non	6.534859668529349	0.7885674142850091	0.00614930629923133	0.0343637069238416
TRINITY_DN25532_c0_g2	16	0	gall	non	7.35811143076527	1.4478642644588602	0.00039082463999038	0.00449766597096422
TRINITY_DN64536_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN67245_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN50282_c0_g1	1	5	gall	non	-1.59977809919011	0.327645012653475	0.43064182194616996	0.530555930583221
TRINITY_DN24516_c0_g1	15	77	gall	non	-1.72304902634091	3.50673935072968	0.0293123607846033	0.105432088531521
TRINITY_DN22585_c0_g1	7	10	gall	non	0.114045598469033	1.41833185963931	1.0	1.0
TRINITY_DN16408_c0_g1	3	12	gall	non	-1.34143065643005	1.23985664734221	0.305221314074146	0.394308784935425
TRINITY_DN23745_c1_g1	25	57	gall	non	-0.556938325449979	3.41220672025238	0.47144315917803703	0.5719373572065639
TRINITY_DN24702_c0_g2	186	1710	gall	non	-2.56970583276628	7.714845110115269	0.000239282705215668	0.00315442461763789
TRINITY_DN17868_c0_g1	11	0	gall	non	6.821534572836981	1.00680777719729	0.0028638906353275	0.020607180477825
TRINITY_DN24830_c0_g1	37	145	gall	non	-1.3378619867339099	4.4613890979447595	0.0612613204967751	0.140118415180259
TRINITY_DN24593_c0_g2	25	0	gall	non	7.998798478506299	2.02090611198256	2.24823545641969e-05	0.000433518149228484
TRINITY_DN52315_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN44743_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN41538_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN60338_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN26268_c0_g2	363856	281675	gall	non	0.999618917115966	16.4300160556784	0.129682892321053	0.205877823512533
TRINITY_DN8225_c0_g1	0	5	gall	non	-5.084106431642	0.16762953952925302	0.161490683229814	0.24349958529298102
TRINITY_DN24086_c0_g1	5	0	gall	non	5.69925668917449	0.231680595211743	0.0565217391304347	0.130186290411476
TRINITY_DN19758_c0_g1	1	5	gall	non	-1.59977809919011	0.327645012653475	0.43064182194616996	0.530555930583221
TRINITY_DN16382_c0_g1	0	5	gall	non	-5.084106431642	0.16762953952925302	0.161490683229814	0.24349958529298102
TRINITY_DN59708_c0_g1	2	7	gall	non	-1.13894102251745	0.7049809416608879	0.5855072463768121	0.6834571921087921
TRINITY_DN23951_c1_g1	12	19	gall	non	-0.0324196763540376	2.15049631409741	1.0	1.0
TRINITY_DN26137_c0_g7	13	0	gall	non	7.060578994728321	1.19834455310189	0.0010064092377774301	0.00900669702606496
TRINITY_DN1166_c0_g1	10	0	gall	non	6.685306007742231	0.9014851953638772	0.0041656591059309	0.0266402780754797
TRINITY_DN42328_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN25597_c2_g2	423	4	gall	non	7.301367374807461	6.09364684520248	8.293836909199702e-14	2.8743549915801e-11
TRINITY_DN34464_c0_g1	6	2	gall	non	2.13305124751375	0.642310624347817	0.12495974235104701	0.19870698777436602
TRINITY_DN24505_c0_g1	7	23	gall	non	-1.07533692713422	2.06925355593896	0.270771223856117	0.37124993432459397
TRINITY_DN57875_c0_g1	2	5	gall	non	-0.665717386836728	0.472890096957789	1.0	1.0
TRINITY_DN26088_c2_g6	28	0	gall	non	8.16169277459197	2.17306764188683	9.475104163809661e-06	0.00021291864812484498
TRINITY_DN24547_c0_g1	43	52	gall	non	0.355188980466682	3.67825728313704	0.671960058114339	0.762304792593372
TRINITY_DN24709_c1_g1	87	126	gall	non	0.0958350398905956	4.79270316903128	0.903574519397977	0.9687749601543469
TRINITY_DN14915_c0_g2	0	5	gall	non	-5.084106431642	0.16762953952925302	0.161490683229814	0.24349958529298102
TRINITY_DN15074_c0_g1	9	7	gall	non	0.977529601206627	1.3732223272137098	0.352672051071238	0.448377177445509
TRINITY_DN47253_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN55648_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN18699_c0_g1	7	20	gall	non	-0.875122002816344	1.9447962465384299	0.426125121088391	0.530271621604867
TRINITY_DN21885_c0_g1	34	157	gall	non	-1.5741121364422301	4.51462957585275	0.0304453759698823	0.105432088531521
TRINITY_DN58343_c0_g1	8	0	gall	non	6.366878250584789	0.6668620052487549	0.0140786749482402	0.0656007660212769
TRINITY_DN23645_c0_g1	0	7	gall	non	-5.55733006732272	0.44852743771642206	0.0565217391304347	0.130186290411476
TRINITY_DN59391_c0_g1	2	17	gall	non	-2.4009134483027004	1.49183162081876	0.0640299921723726	0.145873874120866
TRINITY_DN22911_c0_g1	1	28	gall	non	-4.0498387529673305	1.97728683390284	0.0028119846611054803	0.020607180477825
TRINITY_DN1083_c0_g1	0	4	gall	non	-4.77277210611732	0.00227315769200764	0.28571428571428603	0.37124993432459397
TRINITY_DN26115_c1_g5	23	44	gall	non	-0.304416092445215	3.1533532738254304	0.763086435077977	0.849796378849567
TRINITY_DN19877_c0_g1	14	0	gall	non	7.166722022006709	1.28600218015302	0.000726851116172583	0.007170113235275409
TRINITY_DN25488_c0_g6	10	19	gall	non	-0.293115796617805	2.0550284242822503	0.904233419656591	0.968795405513196
TRINITY_DN21360_c0_g1	6	11	gall	non	-0.240566821984602	1.4080003501878997	1.0	1.0
TRINITY_DN21414_c0_g1	6	0	gall	non	5.95765584075989	0.390652521575921	0.0347826086956522	0.105432088531521
TRINITY_DN26178_c1_g4	17	0	gall	non	7.44505691393907	1.5229326388391498	0.00029061319383900095	0.0035983752821256705
TRINITY_DN26128_c2_g8	89	0	gall	non	9.82661411714228	3.81288421022557	7.51319016506342e-10	7.65695216918338e-08
TRINITY_DN25379_c4_g2	4534	22	gall	non	8.307525966398059	9.52177883388096	1.6027002275046598e-19	4.63282355763325e-16
TRINITY_DN32767_c0_g1	6	0	gall	non	5.95765584075989	0.390652521575921	0.0347826086956522	0.105432088531521
TRINITY_DN20076_c0_g1	2	4	gall	non	-0.354383061312055	0.340112650113992	1.0	1.0
TRINITY_DN25703_c0_g2	18	0	gall	non	7.527059044482139	1.59456865907997	0.00016479894528675	0.00219895596444935
TRINITY_DN46156_c0_g1	4	0	gall	non	5.38425367096293	0.0545172740010281	0.0942028985507246	0.154727494458257
TRINITY_DN5333_c0_g1	9	0	gall	non	6.534859668529349	0.7885674142850091	0.00614930629923133	0.0343637069238416
TRINITY_DN58403_c0_g1	6	1	gall	non	3.03465915759238	0.5223492594522849	0.12495974235104701	0.19870698777436602
TRINITY_DN24911_c1_g3	6	19	gall	non	-1.02076596360015	1.8457289412560702	0.395441412739766	0.49431342536015793
TRINITY_DN25915_c1_g6	9	0	gall	non	6.534859668529349	0.7885674142850091	0.00614930629923133	0.0343637069238416
TRINITY_DN42477_c0_g1	0	4	gall	non	-4.77277210611732	0.00227315769200764	0.28571428571428603	0.37124993432459397
