	sampleA	sampleB
GO:0097425	1.0	0.0
GO:0097428	1.0	0.0
GO:0097458	21.0	6.0
GO:0097475	1.0	0.0
GO:0097479	1.0	0.0
GO:0097480	2.0	1.0
GO:0097485	12.0	1.0
GO:0097487	1.0	1.0
GO:0097493	1.0	5.0
GO:0097502	1.0	0.0
GO:0097506	1.0	0.0
GO:0097610	1.0	1.0
GO:0097659	44.0	17.0
GO:0097676	1.0	0.0
GO:0097681	1.0	0.0
GO:0097711	0.0	1.0
GO:0097718	1.0	0.0
GO:0097745	1.0	0.0
GO:0097755	1.0	0.0
GO:0098505	1.0	0.0
GO:0098531	0.0	1.0
GO:0098533	5.0	0.0
GO:0098534	0.0	1.0
GO:0098542	7.0	2.0
GO:0098552	8.0	0.0
GO:0098562	3.0	0.0
GO:0098573	2.0	0.0
GO:0098586	1.0	0.0
GO:0098588	44.0	16.0
GO:0098589	49.0	6.0
GO:0098590	22.0	1.0
GO:0098599	1.0	1.0
GO:0098602	3.0	0.0
GO:0098605	2.0	0.0
GO:0098609	2.0	0.0
GO:0098636	1.0	0.0
GO:0098655	7.0	2.0
GO:0098656	4.0	0.0
GO:0098660	9.0	2.0
GO:0098661	2.0	0.0
GO:0098662	7.0	2.0
GO:0098687	11.0	3.0
GO:0098722	1.0	1.0
GO:0098728	1.0	0.0
GO:0098732	3.0	1.0
GO:0098734	1.0	1.0
GO:0098742	1.0	0.0
GO:0098748	1.0	0.0
GO:0098771	12.0	8.0
GO:0098772	1.0	0.0
GO:0098793	1.0	1.0
GO:0098826	0.0	1.0
GO:0098900	3.0	1.0
GO:0098901	3.0	1.0
GO:0098902	3.0	1.0
GO:0099612	2.0	0.0
GO:0099640	1.0	0.0
GO:0101005	1.0	0.0
GO:0101030	1.0	0.0
GO:0102250	1.0	0.0
GO:0102264	1.0	0.0
GO:0102336	1.0	0.0
GO:0102337	1.0	0.0
GO:0102338	1.0	0.0
GO:0102391	1.0	0.0
GO:0102499	1.0	0.0
GO:0102500	1.0	0.0
GO:0102517	3.0	0.0
GO:0102549	1.0	0.0
GO:0102567	2.0	0.0
GO:0102568	2.0	0.0
GO:0102756	1.0	0.0
GO:0102953	0.0	1.0
GO:0102987	3.0	0.0
GO:0103025	0.0	1.0
GO:0103068	0.0	1.0
GO:0106077	1.0	0.0
GO:0106078	1.0	0.0
GO:0120029	1.0	0.0
GO:0140058	2.0	0.0
GO:1900006	1.0	0.0
GO:1900024	1.0	0.0
GO:1900026	1.0	0.0
GO:1900034	2.0	0.0
GO:1900046	0.0	3.0
GO:1900047	0.0	3.0
GO:1900073	1.0	0.0
GO:1900076	2.0	0.0
GO:1900077	1.0	0.0
GO:1900078	1.0	0.0
GO:1900084	1.0	0.0
GO:1900086	1.0	0.0
GO:1900101	1.0	0.0
GO:1900103	1.0	0.0
GO:1900112	1.0	0.0
GO:1900114	1.0	0.0
GO:1900117	3.0	0.0
GO:1900118	2.0	0.0
GO:1900119	1.0	0.0
GO:1900151	3.0	0.0
GO:1900152	2.0	0.0
GO:1900153	1.0	0.0
GO:1900180	0.0	1.0
GO:1900190	1.0	0.0
GO:1900192	1.0	0.0
GO:1900193	0.0	1.0
GO:1900195	0.0	1.0
GO:1900231	1.0	0.0
GO:1900233	1.0	0.0
GO:1900262	1.0	0.0
GO:1900264	1.0	0.0
GO:1900363	1.0	0.0
GO:1900364	1.0	0.0
GO:1900376	1.0	0.0
GO:1900377	1.0	0.0
GO:1900407	1.0	1.0
GO:1900408	0.0	1.0
GO:1900449	1.0	0.0
GO:1900542	3.0	0.0
GO:1900673	0.0	1.0
GO:1900746	1.0	1.0
GO:1900825	3.0	1.0
GO:1900827	3.0	1.0
GO:1900864	1.0	0.0
GO:1901000	1.0	0.0
GO:1901016	3.0	1.0
GO:1901017	3.0	1.0
GO:1901028	1.0	0.0
GO:1901029	1.0	0.0
GO:1901068	2.0	0.0
GO:1901070	2.0	0.0
GO:1901071	0.0	5.0
GO:1901135	59.0	10.0
GO:1901136	11.0	0.0
GO:1901137	31.0	3.0
GO:1901163	1.0	0.0
GO:1901165	1.0	0.0
GO:1901184	0.0	1.0
GO:1901186	0.0	1.0
GO:1901214	7.0	1.0
GO:1901215	4.0	0.0
GO:1901216	5.0	0.0
GO:1901222	0.0	1.0
GO:1901223	0.0	1.0
GO:1901264	2.0	0.0
GO:1901265	217.0	33.0
GO:1901269	1.0	0.0
GO:1901271	1.0	0.0
GO:1901292	1.0	0.0
GO:1901293	30.0	3.0
GO:1901342	1.0	2.0
GO:1901343	1.0	0.0
GO:1901360	227.0	38.0
GO:1901361	21.0	4.0
GO:1901362	102.0	20.0
GO:1901363	374.0	69.0
GO:1901375	1.0	0.0
GO:1901379	4.0	2.0
GO:1901380	3.0	1.0
GO:1901476	1.0	2.0
GO:1901505	3.0	0.0
GO:1901564	92.0	18.0
GO:1901565	29.0	3.0
GO:1901566	47.0	5.0
GO:1901568	1.0	2.0
GO:1901570	0.0	2.0
GO:1901571	2.0	0.0
GO:1901575	101.0	19.0
GO:1901576	232.0	31.0
GO:1901605	30.0	3.0
GO:1901606	15.0	1.0
GO:1901607	14.0	1.0
GO:1901615	13.0	0.0
GO:1901616	2.0	0.0
GO:1901617	5.0	0.0
GO:1901618	1.0	0.0
GO:1901652	7.0	0.0
GO:1901653	4.0	0.0
GO:1901654	7.0	0.0
GO:1901657	30.0	2.0
GO:1901658	3.0	0.0
GO:1901659	23.0	2.0
GO:1901661	4.0	0.0
GO:1901663	4.0	0.0
GO:1901677	2.0	0.0
GO:1901678	1.0	0.0
GO:1901681	2.0	0.0
GO:1901682	1.0	0.0
GO:1901698	16.0	0.0
GO:1901699	7.0	0.0
GO:1901700	27.0	1.0
GO:1901701	7.0	0.0
GO:1901722	0.0	1.0
GO:1901724	0.0	1.0
GO:1901739	3.0	0.0
GO:1901796	0.0	1.0
GO:1901798	0.0	1.0
GO:1901799	1.0	0.0
GO:1901800	1.0	1.0
GO:1901861	3.0	2.0
GO:1901863	3.0	0.0
GO:1901879	1.0	0.0
GO:1901880	1.0	0.0
GO:1901888	1.0	0.0
GO:1901890	1.0	0.0
GO:1901976	1.0	0.0
GO:1901977	1.0	0.0
GO:1901981	4.0	0.0
GO:1901987	5.0	2.0
GO:1901988	4.0	0.0
GO:1901989	0.0	1.0
GO:1901990	3.0	1.0
GO:1901991	2.0	0.0
GO:1901993	1.0	0.0
GO:1901994	1.0	0.0
GO:1902017	1.0	0.0
GO:1902031	1.0	0.0
GO:1902041	0.0	1.0
GO:1902042	0.0	1.0
GO:1902099	1.0	0.0
GO:1902100	1.0	0.0
GO:1902102	1.0	0.0
GO:1902103	1.0	0.0
GO:1902105	2.0	0.0
GO:1902108	1.0	0.0
GO:1902109	1.0	0.0
GO:1902115	4.0	1.0
GO:1902117	3.0	0.0
GO:1902170	1.0	0.0
GO:1902175	0.0	1.0
GO:1902176	0.0	1.0
GO:1902221	1.0	0.0
GO:1902222	1.0	0.0
GO:1902229	1.0	0.0
GO:1902230	1.0	0.0
GO:1902235	0.0	3.0
GO:1902236	0.0	3.0
GO:1902259	3.0	1.0
GO:1902260	3.0	1.0
GO:1902262	1.0	0.0
GO:1902263	1.0	0.0
GO:1902275	1.0	0.0
GO:1902305	3.0	1.0
GO:1902307	3.0	1.0
GO:1902308	1.0	0.0
GO:1902310	1.0	0.0
GO:1902337	1.0	0.0
GO:1902339	1.0	0.0
GO:1902369	2.0	0.0
GO:1902373	2.0	0.0
GO:1902445	1.0	0.0
GO:1902476	2.0	0.0
GO:1902493	3.0	0.0
GO:1902494	57.0	4.0
GO:1902495	11.0	1.0
GO:1902510	1.0	0.0
GO:1902512	1.0	0.0
GO:1902528	1.0	0.0
GO:1902530	1.0	0.0
GO:1902531	27.0	11.0
GO:1902532	12.0	7.0
GO:1902533	8.0	2.0
GO:1902547	1.0	1.0
GO:1902562	1.0	0.0
GO:1902578	109.0	25.0
GO:1902579	1.0	0.0
GO:1902580	19.0	4.0
GO:1902582	27.0	7.0
GO:1902583	1.0	0.0
GO:1902589	72.0	13.0
GO:1902593	2.0	0.0
GO:1902600	5.0	2.0
GO:1902609	1.0	0.0
GO:1902622	1.0	0.0
GO:1902624	1.0	0.0
GO:1902626	1.0	0.0
GO:1902679	13.0	2.0
GO:1902680	21.0	4.0
GO:1902692	1.0	0.0
GO:1902710	1.0	0.0
GO:1902711	1.0	0.0
GO:1902742	3.0	0.0
GO:1902749	2.0	2.0
GO:1902750	1.0	0.0
GO:1902751	0.0	1.0
GO:1902806	1.0	0.0
GO:1902807	1.0	0.0
GO:1902809	0.0	1.0
GO:1902816	0.0	1.0
GO:1902817	0.0	1.0
GO:1902850	1.0	0.0
GO:1902882	1.0	1.0
GO:1902883	0.0	1.0
GO:1902912	2.0	0.0
GO:1902914	1.0	0.0
GO:1902916	1.0	0.0
GO:1902930	2.0	0.0
GO:1902931	2.0	0.0
GO:1902936	2.0	0.0
GO:1903008	2.0	0.0
GO:1903034	4.0	4.0
GO:1903035	1.0	4.0
GO:1903036	0.0	1.0
GO:1903037	4.0	0.0
GO:1903038	2.0	0.0
GO:1903046	6.0	3.0
GO:1903047	23.0	3.0
GO:1903050	3.0	2.0
GO:1903051	1.0	0.0
GO:1903052	1.0	1.0
GO:1903076	1.0	0.0
GO:1903078	1.0	0.0
GO:1903096	1.0	0.0
GO:1903201	0.0	1.0
GO:1903202	0.0	1.0
GO:1903224	1.0	0.0
GO:1903232	1.0	0.0
GO:1903293	1.0	0.0
GO:1903308	1.0	0.0
GO:1903310	1.0	0.0
GO:1903311	17.0	3.0
GO:1903312	6.0	0.0
GO:1903313	4.0	0.0
GO:1903320	3.0	1.0
GO:1903322	3.0	1.0
GO:1903362	4.0	2.0
GO:1903363	2.0	0.0
GO:1903364	1.0	1.0
GO:1903391	1.0	0.0
GO:1903393	1.0	0.0
GO:1903426	1.0	0.0
GO:1903427	1.0	0.0
GO:1903429	1.0	1.0
GO:1903430	1.0	0.0
GO:1903431	0.0	1.0
GO:1903506	65.0	19.0
GO:1903507	13.0	2.0
GO:1903508	21.0	4.0
GO:1903509	8.0	0.0
GO:1903510	2.0	0.0
GO:1903519	1.0	0.0
GO:1903521	1.0	0.0
GO:1903522	1.0	1.0
GO:1903530	5.0	2.0
GO:1903531	2.0	0.0
GO:1903532	2.0	1.0
GO:1903533	3.0	2.0
GO:1903561	9.0	6.0
GO:1903573	0.0	3.0
GO:1903578	1.0	0.0
GO:1903624	1.0	0.0
GO:1903626	1.0	0.0
GO:1903649	2.0	1.0
GO:1903650	1.0	0.0
GO:1903651	1.0	0.0
GO:1903664	0.0	1.0
GO:1903670	1.0	0.0
GO:1903671	1.0	0.0
GO:1903706	4.0	0.0
GO:1903707	2.0	0.0
GO:1903715	1.0	0.0
GO:1903729	1.0	0.0
GO:1903798	0.0	2.0
GO:1903800	0.0	2.0
GO:1903801	1.0	0.0
GO:1903817	3.0	1.0
GO:1903825	2.0	0.0
GO:1903827	6.0	3.0
GO:1903828	1.0	1.0
GO:1903829	5.0	1.0
GO:1903844	1.0	0.0
GO:1903955	2.0	0.0
GO:1903966	1.0	0.0
GO:1904115	1.0	0.0
GO:1904146	1.0	1.0
GO:1904261	1.0	0.0
GO:1904447	2.0	0.0
GO:1904528	1.0	0.0
GO:1904659	0.0	1.0
GO:1904668	1.0	0.0
GO:1904707	1.0	0.0
GO:1904746	0.0	1.0
GO:1904754	2.0	0.0
GO:1904801	1.0	0.0
GO:1904813	2.0	0.0
GO:1904851	1.0	0.0
GO:1905062	2.0	0.0
GO:1905242	1.0	0.0
GO:1905426	0.0	1.0
GO:1905461	1.0	0.0
GO:1905515	0.0	1.0
GO:1905647	1.0	0.0
GO:1905668	0.0	1.0
GO:1905905	2.0	0.0
GO:1990001	5.0	0.0
GO:1990063	1.0	0.0
GO:1990077	1.0	0.0
GO:1990089	1.0	1.0
GO:1990090	1.0	1.0
GO:1990104	3.0	2.0
GO:1990117	1.0	0.0
GO:1990124	1.0	0.0
GO:1990137	1.0	0.0
GO:1990138	1.0	0.0
GO:1990180	1.0	0.0
GO:1990204	12.0	0.0
GO:1990220	1.0	0.0
GO:1990234	25.0	4.0
GO:1990258	1.0	0.0
GO:1990259	1.0	0.0
GO:1990267	1.0	1.0
GO:1990351	11.0	1.0
GO:1990381	4.0	0.0
GO:1990391	3.0	0.0
GO:1990402	2.0	0.0
GO:1990523	2.0	0.0
GO:1990542	4.0	0.0
GO:1990604	1.0	0.0
GO:1990776	1.0	0.0
GO:1990809	0.0	1.0
GO:1990830	1.0	0.0
GO:1990834	1.0	0.0
GO:1990841	1.0	1.0
GO:1990904	4.0	0.0
GO:2000001	1.0	0.0
GO:2000002	1.0	0.0
GO:2000021	4.0	1.0
GO:2000026	40.0	11.0
GO:2000027	10.0	1.0
GO:2000042	1.0	0.0
GO:2000045	1.0	0.0
GO:2000050	0.0	1.0
GO:2000052	0.0	1.0
GO:2000064	2.0	0.0
GO:2000065	2.0	0.0
GO:2000097	0.0	1.0
GO:2000106	1.0	0.0
GO:2000108	1.0	0.0
GO:2000112	92.0	22.0
GO:2000113	20.0	2.0
GO:2000116	12.0	1.0
GO:2000117	7.0	1.0
GO:2000134	1.0	0.0
GO:2000145	7.0	1.0
GO:2000146	5.0	0.0
GO:2000147	1.0	1.0
GO:2000171	1.0	0.0
GO:2000177	3.0	0.0
GO:2000179	3.0	0.0
GO:2000181	1.0	0.0
GO:2000223	1.0	0.0
GO:2000241	3.0	3.0
GO:2000242	0.0	1.0
GO:2000243	2.0	1.0
GO:2000257	1.0	0.0
GO:2000269	1.0	0.0
GO:2000278	2.0	0.0
GO:2000312	1.0	0.0
GO:2000371	1.0	0.0
GO:2000373	1.0	0.0
GO:2000377	2.0	0.0
GO:2000378	1.0	0.0
GO:2000495	1.0	1.0
GO:2000508	1.0	0.0
GO:2000510	1.0	0.0
GO:2000573	2.0	0.0
GO:2000574	1.0	0.0
GO:2000576	1.0	0.0
GO:2000580	1.0	0.0
GO:2000582	1.0	0.0
GO:2000634	0.0	1.0
GO:2000636	0.0	1.0
GO:2000637	0.0	2.0
GO:2000648	1.0	0.0
GO:2000649	3.0	1.0
GO:2000651	3.0	1.0
GO:2000705	2.0	0.0
GO:2000706	2.0	0.0
GO:2000725	1.0	0.0
GO:2000727	1.0	0.0
GO:2000736	3.0	0.0
GO:2000737	2.0	0.0
GO:2000739	2.0	0.0
GO:2000740	2.0	0.0
GO:2000765	1.0	0.0
GO:2000767	1.0	0.0
GO:2000779	2.0	0.0
GO:2000780	1.0	0.0
GO:2000781	1.0	0.0
GO:2000797	2.0	0.0
GO:2000798	2.0	0.0
GO:2000826	1.0	0.0
GO:2001013	0.0	1.0
GO:2001014	0.0	2.0
GO:2001020	5.0	1.0
GO:2001021	3.0	0.0
GO:2001022	1.0	1.0
GO:2001032	1.0	0.0
GO:2001034	1.0	0.0
GO:2001044	1.0	1.0
GO:2001046	1.0	1.0
GO:2001056	5.0	0.0
GO:2001057	1.0	0.0
GO:2001141	65.0	19.0
GO:2001233	5.0	4.0
GO:2001234	5.0	4.0
GO:2001235	1.0	0.0
GO:2001236	3.0	1.0
GO:2001237	2.0	1.0
GO:2001238	1.0	0.0
GO:2001239	1.0	0.0
GO:2001241	1.0	0.0
GO:2001242	2.0	4.0
GO:2001243	1.0	4.0
GO:2001244	1.0	0.0
GO:2001251	1.0	0.0
GO:2001252	2.0	0.0
GO:2001257	3.0	1.0
GO:2001258	3.0	1.0
GO:2001259	3.0	1.0
GO:2001267	1.0	0.0
GO:2001269	1.0	0.0
GO:2001270	2.0	0.0
GO:2001271	2.0	0.0
GO:2001293	3.0	0.0
GO:2001295	3.0	0.0
